Service,Number,Name,Address,Dept,CP,Ville,Latitude,Longitude,WGS84
Vélib,14111,14111 - DENFERT-ROCHEREAU CASSINI,18 RUE CASSINI - 75014 PARIS,75,75014,PARIS,48.83754929,2.33598303,48.83754929
Vélib,14125,14125 - DAREAU,34 RUE DAREAU - 75014 PARIS,75,75014,PARIS,48.83072321,2.336146557,48.83072321
Vélib,17023,17023 - AVENUE DE LA PORTE D'ASNIÈRES,22 AVENUE DE LA PORTE D'ASNIERES - 75017 PARIS,75,75017,PARIS,48.89058622,2.303457409,48.89058622
Vélib,18036,18036 - FRANCIS DE CROISSET,7 RUE FRANCIS DE CROISSET - 75018 PARIS,75,75018,PARIS,48.89941068,2.345920133,48.89941068
Vélib,3011,03011 - TURBIGO,55 RUE TURBIGO - 75003 PARIS,75,75003,PARIS,48.86558419,2.356278448,48.86558419
Vélib,10004,10004 - METZ,7 RUE DE METZ - 75010 PARIS,75,75010,PARIS,48.87089343,2.353521565,48.87089343
Vélib,10033,10033 - LARIBOISIERE,15 RUE SAINT VINCENT DE PAUL - 75010 PARIS,75,75010,PARIS,48.88095574,2.352430515,48.88095574
Vélib,11021,11021 - PHILIPPE AUGUSTE (20EME ARR.),212 BOULEVARD CHARONNE - 75011 PARIS,75,75011,PARIS,48.85844505,2.390398122,48.85844505
Vélib,12106,12106 - BARTHES TROYES,3 RUE ROLAND BARTHES - 75012 PARIS,75,75012,PARIS,48.84394918,2.379081343,48.84394918
Vélib,21010,21010 - SILLY (BOULOGNE-BILLANCOURT),93 RUE DE SILLY - 92100 BOULOGNE-BILLANCOURT,92,92100,BOULOGNE-BILLANCOURT,48.83550441,2.232531432,48.83550441
Vélib,19125,19125 - LEDIT DE NANTES,PLACE LEDIT DE NANTES - 75019 PARIS,75,75019,PARIS,48.88879003,2.378500156,48.88879003
Vélib,20018,20018 - HARPIGNIES,2 RUE HARPIGNIES- 75020 PARIS,75,75020,PARIS,48.85862167,2.409942554,48.85862167
Vélib,13029,13029 - ITALIE,30 AVENUE D'ITALIE - 75013 PARIS,75,75013,PARIS,48.82903204,2.356183369,48.82903204
Vélib,14027,14027 - ALESIA GERGOVIE,FACE 83 RUE DE GERGOVIE - 75014 PARIS,75,75014,PARIS,48.83088717,2.318882101,48.83088717
Vélib,15043,15043 - BRANCION,122 RUE BRANCION - 75015 PARIS,75,75015,PARIS,48.82905422,2.301417436,48.82905422
Vélib,19028,19028 - PLACE DES FETES,17 RUE DES FETES - 75019 PARIS,75,75019,PARIS,48.87646834,2.39228463,48.87646834
Vélib,20036,20036 - MENILMONTANT - PELLEPORT,164 RUE DE MENILMONTANT - 75020 PARIS,75,75020,PARIS,48.87068263,2.398959602,48.87068263
Vélib,20007,20007 - BUZENVAL,52 RUE BUZENVAL - 75020 PARIS,75,75020,PARIS,48.8516172,2.401513597,48.8516172
Vélib,12004,12004 - TRAVERSIERE,76 RUE TRAVERSIERE - 75012 PARIS,75,75012,PARIS,48.85073582,2.375870112,48.85073582
Vélib,34002,34002 - PERI (SAINT OUEN),128 AVENUE GABRIEL PERI / AVENUE DU CAPITAINE GLAMER - 93400 SAINT OUEN,93,93400,SAINT-OUEN,48.90259224,2.330513565,48.90259224
Vélib,35012,35012 - CANDALE (PANTIN),FACE AU 12 RUE CANDALE - 93500 PANTIN,93,93500,PANTIN,48.88948584,2.414307515,48.88948584
Vélib,16102,16102 - PERGOLÈSE/ MARBEAU,52-54 RUE PERGOLÈSE - 75016 PARIS,75,75016,PARIS,48.87356871,2.281512523,48.87356871
Vélib,22012,22012 - MICHELIS (NEUILLY),32 RUE DE MADELEINE MICHELIS - 92200 NEUILLY,92,92200,NEUILLY-SUR-SEINE,48.88274992,2.277406381,48.88274992
Vélib,13041,13041 - PORTE D'IVRY,4 AVENUE D'IVRY - 75013 PARIS,75,75013,PARIS,48.82196244,2.3685287,48.82196244
Vélib,33104,33104 - JOINEAU (PRE SAINT GERVAIS),RUE ANDRE JOINEAU / PLACE ANATOLE FRANCE - 93310 LE PRE SAINT GERVAIS,93,93310,LE PRE SAINT-GERVAIS,48.88362023,2.403240318,48.88362023
Vélib,41202,41202 - CHARMES (FONTENAY-SOUS-BOIS),ANGLE AVENUE DES CHARMES / AVENUE FOCH - 94120 FONTENAY-SOUS-BOIS,94,94120,FONTENAY-SOUS-BOIS,48.84367434,2.46308264,48.84367434
Vélib,5024,05024 - PLACE MONGE,4 RUE DOLOMIEU - 75005 PARIS,75,75005,PARIS,48.84273504,2.352472437,48.84273504
Vélib,5034,05034 - CENSIER,21 RUE CENSIER - 75005 PARIS,75,75005,PARIS,48.84050866,2.353713552,48.84050866
Vélib,9104,9104 - CAUMARTIN PROVENCE,115 rue de provence - 75009 PARIS,75,75009,PARIS,48.87417902,2.32777869,48.87417902
Vélib,9032,09032 - MATHURINS,12 RUE DES MATHURINS - 75009 PARIS,75,75009,PARIS,48.87297125,2.329465612,48.87297125
Vélib,44102,44102 - VERDUN (SAINT MAURICE),14 avenue de Verdun - 94410 SAINT MAURICE,94,94410,SAINT-MAURICE,48.8221758,2.421504476,48.8221758
Vélo2,53004,53004 - PON04 - LA PALETTE,BD DE L'OISE ANGLE RUE DE LA PALETTE - 95000 CERGY,95,95000,CERGY,49.03214095,2.087802211,49.03214095
Vélib,42010,42010 - ROBESPIERRE (IVRY),1 RUE ROBESPIERRE - 94200 IVRY,94,94200,IVRY-SUR-SEINE,48.81084586,2.383950863,48.81084586
Vélib,4016,04016 - LOBAU,3 RUE LOBAU - 75004 PARIS,75,75004,PARIS,48.85624672,2.353281345,48.85624672
Vélib,8011,08011 - DUBLIN,1 RUE CLAPEYRON - 75008 PARIS,75,75008,PARIS,48.88093536,2.324516635,48.88093536
Vélib,9009,09009 - SQUARE MONTHOLON,26 RUE MONTHOLON - 75009 PARIS,75,75009,PARIS,48.87660117,2.345785517,48.87660117
Vélib,9014,09014 - FAUBOURG MONTMARTRE,55 RUE DU FAUBOURG MONTMARTRE - 75009 PARIS,75,75009,PARIS,48.87532972,2.340772662,48.87532972
Vélib,9034,09034 - GODOT DE MAUROY,2 RUE GODOT DE MAUROY - 75009 PARIS,75,75009,PARIS,48.86995668,2.326599657,48.86995668
Vélib,11111,11111 - CHARONNE FROT,31 RUE LEON FROT - 75011 PARIS,75,75011,PARIS,48.8549638,2.387217085,48.8549638
Vélib,12124,12124 - PYRAMIDE ARTILLERIE,ROUTE DE L'ARTILLERIE - 75012 PARIS,75,75012,PARIS,48.83904115,2.437655339,48.83904115
Vélib,13047,13047 - BOUTROUX VITRY,1 AVENUE BOUTROUX - 75013 PARIS,75,75013,PARIS,48.82263284,2.377738434,48.82263284
Vélib,13016,13016 - PRIMO LEVI,9 RUE PRIMO LEVI - 75013 PARIS,75,75013,PARIS,48.83094845,2.379653516,48.83094845
Vélib,15026,15026 - BIR HAKEIM,FACE 6 BOULEVARD DE GRENELLE - 75015 PARIS,75,75015,PARIS,48.85384405,2.289705348,48.85384405
Vélib,15031,15031 - THEATRE,60 RUE DU THEATRE - 75015 PARIS,75,75015,PARIS,48.84817034,2.289906646,48.84817034
Vélib,15041,15041 - LABROUSTE,13 RUE FRANQUET - 75015 PARIS,75,75015,PARIS,48.83285391,2.306898478,48.83285391
Vélib,16026,16026 - RANELAGH,91 RUE DU RANELAGH - 75016 PARIS,75,75016,PARIS,48.85548488,2.270408657,48.85548488
Vélib,16011,16011 - VICTOR HUGO RUE DE LA POMPE,118 AVENUE VICTOR HUGO - 75016 PARIS,75,75016,PARIS,48.86810889,2.281477522,48.86810889
Vélib,17117,17117 - PEREIRE SAUSSURE,2 BIS BOULEVARD PEREIRE - 75017 PARIS,75,75017,PARIS,48.88818564,2.310120537,48.88818564
Vélib,19029,19029 - SEINE FLANDRE,51 QUAI DE LA SEINE - 75019 PARIS,75,75019,PARIS,48.88679881,2.374719517,48.88679881
Vélib,9026,09026 - BRUYERE PIGALLE,28 RUE J.B.PIGALLE - 75009 PARIS,75,75009,PARIS,48.87939826,2.333709173,48.87939826
Vélib,12005,12005 - CROZATIER,74 RUE CROZATIER - 75012 PARIS,75,75012,PARIS,48.85044001,2.378901366,48.85044001
Vélib,43005,43005 - AUBERT (VINCENNES),18 AVENUE AUBERT - 94300 VINCENNES,94,94300,VINCENNES,48.84755044,2.433432608,48.84755044
Vélib,15039,15039 - CHARLES VALLIN,133 RUE DE L'ABBE GROULT - 75015 PARIS,75,75015,PARIS,48.83605839,2.301865968,48.83605839
Vélib,15060,15060 - MONDRIAN,9 PLACE DE LA MONTAGNE DU GOULET - 75015 PARIS,75,75015,PARIS,48.84429287,2.277345897,48.84429287
Vélib,16012,16012 - BOULEVARD FLANDRIN,68 BOULEVARD FLANDRIN - 75016 PARIS,75,75016,PARIS,48.86877849,2.274354539,48.86877849
Vélib,20039,20039 - COURONNES,44 BOULEVARD DE BELLEVILLE - 75020 PARIS,75,75020,PARIS,48.86894064,2.381282601,48.86894064
Vélib,14017,14017 - JOURDAN TOMBE ISSOIRE,160 RUE TOMBE ISSOIRE - 75014 PARIS,75,75014,PARIS,48.82278244,2.33053754,48.82278244
Vélib,14015,14015 - CITE UNIVERSITAIRE,FACE 15 BOULEVARD JOURDAN - 75014 PARIS,75,75014,PARIS,48.82015011,2.339926428,48.82015011
Vélib,15125,15125 - AQUABOULEVARD,2 AVENUE DE LA PORTE DE SEVRES / AQUABOULEVARD - 75015 PARIS,75,75015,PARIS,48.83321982,2.276630334,48.83321982
Vélib,16104,16104 - PAUL VALÉRY,26-32 RUE PAUL VALERY - 75016 PARIS,75,75016,PARIS,48.87136104,2.288866396,48.87136104
Vélib,16013,16013 - AVENUE HENRI MARTIN,71 AVENUE HENRI MARTIN - 75016 PARIS,75,75016,PARIS,48.86407671,2.276881687,48.86407671
Vélib,22402,22402 - JAURES (MALAKOFF),10 AVENUE JEAN JAURES - 92240 MALAKOFF,92,92240,MALAKOFF,48.82146008,2.30289946,48.82146008
Vélib,41604,41604 - LAGNY (SAINT MANDE),126 RUE LAGNY / ANGLE AVENUE JOFFRE - 94160 SAINT MANDE,94,94160,SAINT-MANDE,48.84931183,2.417909769,48.84931183
Vélib,1015,01015 - PLACE ANDRE MALRAUX,2 PLACE ANDRE MALRAUX - 75001 PARIS,75,75001,PARIS,48.86397966,2.335599604,48.86397966
Vélib,3004,03004 - REPUBLIQUE 23,19 PLACE DE LA REPUBLIQUE - 75003 PARIS,75,75003,PARIS,48.86707,2.36351,48.86707
Vélib,6010,06010 - MONTPARNASSE CHEVREUSE,5 RUE DE CHEVREUSE - 75006 PARIS,75,75006,PARIS,48.84173916,2.331552217,48.84173916
Vélib,10023,10023 - VERDUN,1 AVENUE DE VERDUN - 75010 PARIS,75,75010,PARIS,48.87615605,2.360914908,48.87615605
Vélib,12009,12009 - DIDEROT,FACE 124 RUE DE CHARENTON - 75012 PARIS,75,75012,PARIS,48.84626879,2.379264325,48.84626879
Vélib,12034,12034 - PIROGUES DE BERCY,20 RUE DES PIROGUES DE BERCY - 75012 PARIS,75,75012,PARIS,48.83230839,2.386370279,48.83230839
Vélib,21301,21301 - SAINT VINCENT (ISSY LES MOULINEAUX),21 RUE SAINT VINCENT - 92130 ISSY LES MOULINEAUX,92,92130,ISSY-LES-MOULINEAUX,48.81948999,2.25386942,48.81948999
Vélib,42015,42015 - PAUL BERT (IVRY),EN VIS A VIS DU 7 RUE PAUL BERT - 94200 IVRY,94,94200,IVRY-SUR-SEINE,48.81800227,2.372432376,48.81800227
Vélib,13014,13014 - GARE D'AUSTERLITZ,5 BIS BOULEVARD DE L'HOPITAL - 75013 PARIS,75,75013,PARIS,48.84252449,2.364044959,48.84252449
Vélib,13028,13028 - GOUTHIERE,12 RUE GOUTHIERE - 75013 PARIS,75,75013,PARIS,48.820507,2.351342,48.820507
Vélib,15107,15107 -  PALAIS DES SPORTS,42 BOULEVARD VICTOR - 75015 PARIS,75,75015,PARIS,48.83357362,2.285480421,48.83357362
Vélib,15113,15113 - FALGUIERE ARSONVAL,2 RUE D'ARSONVAL - 75015 PARIS,75,75015,PARIS,48.8404004,2.313117867,48.8404004
Vélib,17020,17020 - NICARAGUA,49 RUE JOUFFROY D'ABBANS - 75017 PARIS,75,75017,PARIS,48.88506994,2.307083217,48.88506994
Vélib,19039,19039 - PAILLERON,6 RUE EDOUARD PAILLERON - 75019 PARIS,75,75019,PARIS,48.87977525,2.374834351,48.87977525
Vélib,21013,21013 - GRENIER (BOULOGNE-BILLANCOURT),4 AVENUE PIERRE GRENIER - 92100 BOULOGNE-BILLANCOURT,92,92100,BOULOGNE-BILLANCOURT,48.82584693,2.248821391,48.82584693
Vélib,9037,09037 - CLICHY PARME,01 RUE DE PARME - 75009 PARIS,75,75009,PARIS,48.88126642,2.328197093,48.88126642
Vélib,11040,11040 - TEMPLE JEAN PIERRE TIMBAUD,18 BD DU TEMPLE - 75011 PARIS,75,75011,PARIS,48.86442014,2.366136374,48.86442014
Vélib,12006,12006 - GARE DE LYON VAN GOGH,15 RUE VAN GOGH - 75012 PARIS,75,75012,PARIS,48.84419241,2.371691678,48.84419241
Vélib,12038,12038 - BEL AIR,FACE 12 BOULEVARD PICPUS - 75012 PARIS,75,75012,PARIS,48.83998879,2.400525669,48.83998879
Vélib,13050,13050 - QUAI PANHARD ET LEVASSOR,23 QUAI PANHARD ET LEVASSOR - 75013 PARIS,75,75013,PARIS,48.82836989,2.384440355,48.82836989
Vélib,13009,13009 - BLANQUI CORVISART,46 BOULEVARD AUGUSTE BLANQUI - 75013 PARIS,75,75013,PARIS,48.82998371,2.350403588,48.82998371
Vélib,21012,21012 - LECLERC (BOULOGNE-BILLANCOURT),745 AVENUE DU GENERAL LECLERC - 92100 BOULOGNE-BILLANCOURT,92,92100,BOULOGNE-BILLANCOURT,48.8305863,2.23449078,48.8305863
Vélib,21112,21112 - DEBUSSY (CLICHY),31/35 AVENUE CLAUDE DEBUSSY - 92110 CLICHY,92,92110,CLICHY,48.91042913,2.311768176,48.91042913
Vélib,21501,21501 - SELLIER (SURESNES),RUE DE SAINT CLOUD / BOULEVARD HENRI SELLIER - 92150 SURESNES,92,92150,SURESNES,48.86756581,2.225998485,48.86756581
Vélib,10019,10019 - PARADIS,23 RUE PARADIS - 75010 PARIS,75,75010,PARIS,48.87503406,2.352184895,48.87503406
Vélib,11010,11010 - ST ANTOINE GONNET,1 RUE DES BOULETS - 75011 PARIS,75,75011,PARIS,48.84925926,2.391754614,48.84925926
Vélib,15048,15048 - OLIVIER DE SERRE,PLACE AMEDEE GIORDANI - 75015 PARIS,75,75015,PARIS,48.83054567,2.292046397,48.83054567
Vélib,16124,16124 - SÈVRES NEUILLY,Route de Sèvres à Neuilly - 75016 PARIS,75,75016,PARIS,48.87509594,2.249216988,48.87509594
Vélib,19011,19011 - ROUVET DAMPIERRE,2 RUE ROUVET - 75019 PARIS,75,75019,PARIS,48.89338005,2.384999757,48.89338005
Vélib,19116,19116 - JAURES VILLETTE,180 BOULEVARD DE LA VILLETTE - 75019 PARIS,75,75019,PARIS,48.8814725,2.370262482,48.8814725
Vélib,19010,19010 - PORTE DE LA VILLETTE,RUE EMILE REYNAUD SUR TPC - 75019 PARIS,75,75019,PARIS,48.90116411,2.388590734,48.90116411
Vélib,32603,32603 - CALMETTE (LES LILAS),1 ALLEE DOCTEUR CALMETTE - 93260 LES LILAS,93,93260,LES LILAS,48.88114102,2.424974243,48.88114102
Vélib,42004,42004 - COUTURIER (IVRY),30 RUE PAUL VAILLANT COUTURIER -  94200 IVRY SUR SEINE,94,94200,IVRY-SUR-SEINE,48.81901272,2.396719172,48.81901272
Vélo2,50024,50024 - CER24 - CROIX PETIT,Rue des petits prés  95000 CERGY,95,95000,CERGY,49.03805516,2.063758987,49.03805516
Vélib,18018,18018 - CARPEAUX,13 RUE CARPEAUX - 75018 PARIS,75,75018,PARIS,48.89074721,2.330820396,48.89074721
Vélib,20002,20002 - PIXERECOURT,FACE 65 RUE PIXERECOURT - 75020 PARIS,75,75020,PARIS,48.87380362,2.396012223,48.87380362
Vélib,8030,08030 - MONTAIGNE,25 RUE BAYARD - 75008 PARIS,75,75008,PARIS,48.86729324,2.307691606,48.86729324
Vélib,10003,10003 - HAUTEVILLE,1 RUE D'HAUTEVILLE - 75010 PARIS,75,75010,PARIS,48.87077436,2.349649637,48.87077436
Vélib,11103,11103 - RICHARD LENOIR,21 RUE PELEE - 75011 PARIS,75,75011,PARIS,48.86003931,2.370984374,48.86003931
Vélib,13005,13005 - ARAGO CORDELIERE - VERSION 2,2 RUE DES CORDELIERES - 75013 PARIS,75,75013,PARIS,48.83548072,2.348572462,48.83548072
Vélo2,53102,53102 - SOA02 - GARE SOA CENTRE,Av du Général Leclerc / rue du 8 mai 1945 - 95310 SAINT OUEN L'AUMONE,95,95310,"""SAINT-OUEN-LAUMONE""",49.0462492,2.105710348,49.0462492
Vélib,14018,14018 - PORTE D'ORLEANS,6 PLACE DU 25 AOUT 1944 - 75014 PARIS,75,75014,PARIS,48.8228575,2.325042671,48.8228575
Vélib,15054,15054 - CHANDON,293 RUE LECOURBE - 75015 PARIS,75,75015,PARIS,48.83797034,2.287582307,48.83797034
Vélib,20017,20017 - RUE SAINT BLAISE,69 RUE SAINT BLAISE - 75020 PARIS,75,75020,PARIS,48.85697494,2.408842457,48.85697494
Vélib,21017,21017 - REPUBLIQUE 1 (BOULOGNE-BILLANCOURT),91 BOULEVARD DE LA REPUBLIPQUE - 92100 BOULOGNE-BILLANCOURT,92,92100,BOULOGNE-BILLANCOURT,48.83347368,2.243900532,48.83347368
Vélib,21110,21110 - VILLENEUVE (CLICHY),FACE 51 RUE VILLENEUVE - 92110 CLICHY,92,92110,CLICHY,48.90550311,2.310820382,48.90550311
Vélib,23007,23007 - WILSON (LEVALLOIS),22 RUE DU PRESIDENT WILSON - 92300 LEVALLOIS-PERRET,92,92300,LEVALLOIS-PERRET,48.89038027,2.292160482,48.89038027
Vélib,32008,32008 - EMGP NORD (SAINT DENIS),EMGP PARKING ENTREE NORD - 93200 SAINT DENIS,93,93200,SAINT-DENIS,48.90574547,2.364997877,48.90574547
Vélib,32602,32602 - POULMARCH (LES LILAS),7 RUE JEAN POULMARCH - 93260 LES LILAS,93,93260,LES LILAS,48.87940005,2.416160662,48.87940005
Vélib,33011,33011 - FAURE (AUBERVILLIERS),FACE 172-174 BOULEVARD FELIX FAURE - 93300 AUBERVILLIERS,93,93300,AUBERVILLIERS,48.91139369,2.37528132,48.91139369
Vélib,21303,21303 - ILES (ISSY LES MOULINEAUX),ANGLE AVENUE JEAN MONNET ET BOULEVARD DES ILES -  92130 ISSY LES MOULINEAUX,92,92130,ISSY-LES-MOULINEAUX,48.82345055,2.249665298,48.82345055
Vélib,21702,21702 - BASCH (VANVES),6 AVENUE VICTOR BASCH - 92170 VANVES,92,92170,VANVES,48.81893986,2.291959872,48.81893986
Vélib,23011,23011 - BINEAU (LEVALLOIS),16 BOULEVARD BINEAU - 92300 LEVALLOIS-PERRET,92,92300,LEVALLOIS-PERRET,48.88668137,2.284023691,48.88668137
Vélo2,50015,50015 - CER15 - PLACE DES LINANDES (CB),PLACE DES LINANDES - 95000 CERGY,95,95000,CERGY,49.04392781,2.069824524,49.04392781
Vélib,13025,13025 - PLACE DE RUNGIS,FACE 35 RUE DE LA FONTAINE A MULARD - 75013 PARIS,75,75013,PARIS,48.82245595,2.347382729,48.82245595
Vélib,13113,13113 - CHOISY VISTULE,2 RUE DE LA VISCULE - 75013 PARIS,75,75013,PARIS,48.82363398,2.361571534,48.82363398
Vélib,15068,15068 - BOULEVARD VICTOR,FACE 5 BOULEVARD MARTIAL VALIN - 75015 PARIS,75,75015,PARIS,48.83817131,2.27033838,48.83817131
Vélib,15003,15003 - GARE DE MONTPARNASSE,TP DU 1-13 BOULEVARD DE VAUGIRARD - 75015 PARIS,75,75015,PARIS,48.84180718,2.319510027,48.84180718
Vélib,16001,16001 - AVENUE DES PORTUGAIS,2 AVENUE DES PORTUGAIS - 75016 PARIS,75,75016,PARIS,48.87121371,2.293692134,48.87121371
Vélib,18012,18012 - DOUDEAUVILLE STEPHENSON,51 RUE STEPHENSON - 75018 PARIS,75,75018,PARIS,48.8888649,2.355966721,48.8888649
Vélib,3010,03010 - BEAUBOURG,46 RUE BEAUBOURG - 75003 PARIS,75,75003,PARIS,48.86246498,2.354236781,48.86246498
Vélib,6005,06005 - MONTPARNASSE,40 RUE DU MONTPARNASSE - 75006 PARIS,75,75006,PARIS,48.84329546,2.326541134,48.84329546
Vélib,10010,10010 - JACQUES BONSERGENT,FACE 8 PLACE JACQUES BONSERGENT - 75010 PARIS,75,75010,PARIS,48.87099999,2.361141437,48.87099999
Vélib,11110,11110 - SQUARE ROQUETTE,176 RUE DE LA ROQUETTE - 75011 PARIS,75,75011,PARIS,48.85924298,2.386593289,48.85924298
Vélib,13121,13121 - IVRY BRUNESEAU,RUE BRUNESEAU - 75013 PARIS,75,75013,PARIS,48.82495287,2.388580679,48.82495287
Vélib,15018,15018 - ALLERAY,85 RUE DUTOT - 75015 PARIS,75,75015,PARIS,48.83657566,2.306874517,48.83657566
Vélib,17009,17009 - BODIN AVENUE DE CLICHY,2 RUE PAUL BODIN - 75017 PARIS,75,75017,PARIS,48.89263392,2.317313258,48.89263392
Vélib,18101,18101 - CHAMPIONNET,32 RUE CHAMPIONNET - 75018 PARIS,75,75018,PARIS,48.89547037,2.349865451,48.89547037
Vélib,19007,19007 - OURCQ-FLANDRES,139 AVENUE DE FLANDRE - 75019 PARIS,75,75019,PARIS,48.89270999,2.379199748,48.89270999
Vélib,7021,07021 - BOSQUET SAINT DOMINIQUE,37 AVENUE BOSQUET - 75007 PARIS,75,75007,PARIS,48.85865171,2.30371658,48.85865171
Vélib,12010,12010 - MICHEL BIZOT,251 AVENUE DAUMESNIL - 75012 PARIS,75,75012,PARIS,48.83749045,2.401825586,48.83749045
Vélib,41602,41602 - DIGEON (SAINT MANDE),PLACE CHARLES DIGEON - 94160 SAINT MANDE,94,94160,SAINT-MANDE,48.84354696,2.418317477,48.84354696
Vélib,20112,20112 - JOURDAIN,3 RUE DU JOURDAIN - 75020 PARIS,75,75020,PARIS,48.87409248,2.389435908,48.87409248
Vélib,13013,13013 - SAINT MARCEL,3 BD SAINT MARCEL - 75013 PARIS,75,75013,PARIS,48.83950442,2.360989417,48.83950442
Vélib,14101,14101 - PLACE FERNAND MOURLOT,33 BD EDGAR QUINET - 75014 PARIS,75,75014,PARIS,48.8415048,2.323277716,48.8415048
Vélib,14112,14112 - FAUBOURG SAINT JACQUES CASSINI,24 RUE MECHAIN - 75014 PARIS,75,75014,PARIS,48.83586772,2.337980342,48.83586772
Vélib,16116,16116 - GEORGES SAND,23 rue Georges Sand - 75016 PARIS,75,75016,PARIS,48.84986919,2.268257388,48.84986919
Vélib,17016,17016 - BROCHANT,3 RUE BROCHANT - 75017 PARIS,75,75017,PARIS,48.88818699,2.316861143,48.88818699
Vélib,19036,19036 - HOPITAL ROBERT DEBRE,AV DE LA PTE DU PRES SAINT GERVAIS / ANGLE BD D'ALGERIE - 75019 PARIS,75,75019,PARIS,48.87993042,2.400950502,48.87993042
Vélib,7008,07008 - SOLFERINO,10 RUE DE VILLERSEXEL - 75007 PARIS,75,75007,PARIS,48.85831865,2.323838438,48.85831865
Vélib,8015,08015 - ROQUEPINE,4 RUE ROQUEPINE - 75008 PARIS,75,75008,PARIS,48.87348617,2.320281234,48.87348617
Vélib,9018,09018 - PLACE PIGALLE,05 RUE DUPERRE - 75009 PARIS,75,75009,PARIS,48.88207023,2.336679631,48.88207023
Vélib,10041,10041 - CHARTRES (18 ARR.),FACE 39 BOULEVARD DE LA CHAPELLE - 75010 PARIS,75,75010,PARIS,48.88414119,2.356109466,48.88414119
Vélib,12001,12001 - BASTILLE,48 BOULEVARD DE LA BASTILLE - 75012 PARIS,75,75012,PARIS,48.85131119,2.369250484,48.85131119
Vélib,23005,23005 - BRIAND (LEVALLOIS),152 RUE ARISTIDE BRIAND - 92300 LEVALLOIS,92,92300,LEVALLOIS-PERRET,48.89605105,2.296836252,48.89605105
Vélib,35014,35014 - DE GAULLE (PANTIN),139 AVENUE JEAN LOLIVE / MAIL CHARLES DE GAULLE - 93500 PANTIN,93,93500,PANTIN,48.89326866,2.412715733,48.89326866
Vélib,35004,35004 - ALLENDE (PANTIN),AVENUE DE LA GARE - 93500 PANTIN,93,93500,PANTIN,48.89732894,2.400576594,48.89732894
Vélib,41203,41203 - STALINGRAD (FONTENAY-SOUS-BOIS),14 AVENUE STALINGRAD - 94120 FONTENAY-SOUS-BOIS,94,94120,FONTENAY-SOUS-BOIS,48.85012523,2.455529172,48.85012523
Vélib,42504,42504 - MALON (GENTILLY),FACE 59 RUE BENOIT MALON - 94250 GENTILLY,94,94250,GENTILLY,48.81444018,2.341070654,48.81444018
Vélib,18020,18020 - RUISSEAU,31 RUE FRANCOEUR - 75018 PARIS,75,75018,PARIS,48.89104123,2.340014585,48.89104123
Vélib,22005,22005 - DE GAULLE 3 (NEUILLY),195 AVENUE CHARLES DE GAULLE - 92200 NEUILLY,92,92200,NEUILLY-SUR-SEINE,48.88429893,2.260991772,48.88429893
Vélib,15013,15013 - LECOURBE VOLONTAIRE,DEV 1 RUE DES VOLONTAIRES - 75015 PARIS,75,75015,PARIS,48.84354274,2.306558616,48.84354274
Vélib,15008,15008 - SEVRES LECOURBE,FACE 4 BOULEVARD PASTEUR - 75015 PARIS,75,75015,PARIS,48.84483802,2.311085506,48.84483802
Vélib,17024,17024 - VILLIERS,1/3 PLACE PROSPER GOUBAUX - 75017 PARIS,75,75017,PARIS,48.88120833,2.316449641,48.88120833
Vélib,31702,31702 - CURIE (BAGNOLET),40 PIERRE ET MARIE CURIE - 93170 BAGNOLET,93,93170,BAGNOLET,48.87065801,2.424046438,48.87065801
Vélib,32606,32606 - GARDE CHASSE (LES LILAS),49 RUE DU GARDE CHASSE - 93260 LES LILAS,93,93260,LES LILAS,48.88324025,2.41891237,48.88324025
Vélib,2002,02002 - MONTORGUEIL ETIENNE MARCEL,32 RUE ETIENNE MARCEL - 75002 PARIS,75,75002,PARIS,48.86458238,2.346282112,48.86458238
Vélib,4001,04001 - NOTRE DAME,10 RUE D'ARCOLE - 75004 PARIS,75,75004,PARIS,48.85398414,2.349380045,48.85398414
Vélib,6009,06009 - GUYNEMER LUXEMBOURG,26 RUE GUYNEMER - 75006 PARIS,75,75006,PARIS,48.84672098,2.332394593,48.84672098
Vélib,10017,10017 - GARE DE L'EST SAINT LAURENT,1 RUE DE LA FIDELITE - 75010 PARIS,75,75010,PARIS,48.87457504,2.356796765,48.87457504
Vélib,12037,12037 - DAUMESNIL,53 BOULEVARD DE REUILLY - 75012 PARIS,75,75012,PARIS,48.8394854,2.397212376,48.8394854
Vélib,13040,13040 - PORTE DE CHOISY,111 BOULEVARD MASSENA - 75013 PARIS,75,75013,PARIS,48.81994197,2.365078586,48.81994197
Vélib,13046,13046 - OUDINE PATAY,10 RUE EUGENE OUDINE - 75013 PARIS,75,75013,PARIS,48.8257129,2.3750443,48.8257129
Vélib,13031,13031 - ITALIE MAISON BLANCHE,121 AVENUE D'ITALIE - 75013 PARIS,75,75013,PARIS,48.82115932,2.358701218,48.82115932
Vélib,22004,22004 - CHARLES DE GAULLE (NEUILLY),162 AVENUE CHARLES DE GAULLE - 92200 NEUILLY,92,92200,NEUILLY-SUR-SEINE,48.88470729,2.26153082,48.88470729
Vélib,35001,35001 - JAURES 1 (PANTIN),168 AVENUE JEAN JAURES - 93500 PANTIN,93,93500,PANTIN,48.9101371,2.399325633,48.9101371
